"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Total"
2023,"10","Sant Martí","68","el Poblenou","067",800
2023,"10","Sant Martí","68","el Poblenou","068",719
2023,"10","Sant Martí","68","el Poblenou","069",961
2023,"10","Sant Martí","68","el Poblenou","070",698
2023,"10","Sant Martí","68","el Poblenou","071",922
2023,"10","Sant Martí","68","el Poblenou","072",915
2023,"10","Sant Martí","68","el Poblenou","073",672
2023,"10","Sant Martí","68","el Poblenou","074",724
2023,"10","Sant Martí","68","el Poblenou","075",697
2023,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","076",970
2023,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","077",901
2023,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","078",1236
2023,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","079",849
2023,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","080",1208
2023,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","235",552
2023,"10","Sant Martí","69","Diagonal Mar i el Front Marítim del Poblenou","236",640
2023,"10","Sant Martí","70","el Besòs i el Maresme","081",784
2023,"10","Sant Martí","70","el Besòs i el Maresme","082",653
2023,"10","Sant Martí","70","el Besòs i el Maresme","083",680
2023,"10","Sant Martí","70","el Besòs i el Maresme","084",601
2023,"10","Sant Martí","70","el Besòs i el Maresme","085",658
2023,"10","Sant Martí","70","el Besòs i el Maresme","086",701
2023,"10","Sant Martí","70","el Besòs i el Maresme","087",664
2023,"10","Sant Martí","70","el Besòs i el Maresme","088",709
2023,"10","Sant Martí","70","el Besòs i el Maresme","089",983
2023,"10","Sant Martí","70","el Besòs i el Maresme","090",586
2023,"10","Sant Martí","70","el Besòs i el Maresme","091",855
2023,"10","Sant Martí","70","el Besòs i el Maresme","092",730
2023,"10","Sant Martí","70","el Besòs i el Maresme","093",614
2023,"10","Sant Martí","71","Provençals del Poblenou","094",1651
2023,"10","Sant Martí","71","Provençals del Poblenou","095",622
2023,"10","Sant Martí","71","Provençals del Poblenou","096",730
2023,"10","Sant Martí","71","Provençals del Poblenou","097",698
2023,"10","Sant Martí","71","Provençals del Poblenou","098",1013
2023,"10","Sant Martí","71","Provençals del Poblenou","099",405
2023,"10","Sant Martí","71","Provençals del Poblenou","100",786
2023,"10","Sant Martí","71","Provençals del Poblenou","101",1331
2023,"10","Sant Martí","71","Provençals del Poblenou","102",1163
2023,"10","Sant Martí","71","Provençals del Poblenou","103",1077
2023,"10","Sant Martí","71","Provençals del Poblenou","104",877
2023,"10","Sant Martí","71","Provençals del Poblenou","237",481
2023,"10","Sant Martí","72","Sant Martí de Provençals","105",1093
2023,"10","Sant Martí","72","Sant Martí de Provençals","106",482
2023,"10","Sant Martí","72","Sant Martí de Provençals","107",781
2023,"10","Sant Martí","72","Sant Martí de Provençals","108",608
2023,"10","Sant Martí","72","Sant Martí de Provençals","109",642
2023,"10","Sant Martí","72","Sant Martí de Provençals","110",636
2023,"10","Sant Martí","72","Sant Martí de Provençals","111",647
2023,"10","Sant Martí","72","Sant Martí de Provençals","112",796
2023,"10","Sant Martí","72","Sant Martí de Provençals","113",538
2023,"10","Sant Martí","72","Sant Martí de Provençals","114",616
2023,"10","Sant Martí","72","Sant Martí de Provençals","115",556
2023,"10","Sant Martí","72","Sant Martí de Provençals","116",734
2023,"10","Sant Martí","72","Sant Martí de Provençals","117",599
2023,"10","Sant Martí","72","Sant Martí de Provençals","118",529
2023,"10","Sant Martí","72","Sant Martí de Provençals","119",427
2023,"10","Sant Martí","72","Sant Martí de Provençals","120",602
2023,"10","Sant Martí","72","Sant Martí de Provençals","121",623
2023,"10","Sant Martí","72","Sant Martí de Provençals","122",783
2023,"10","Sant Martí","73","la Verneda i la Pau","123",650
2023,"10","Sant Martí","73","la Verneda i la Pau","124",545
2023,"10","Sant Martí","73","la Verneda i la Pau","125",499
2023,"10","Sant Martí","73","la Verneda i la Pau","126",530
2023,"10","Sant Martí","73","la Verneda i la Pau","127",459
2023,"10","Sant Martí","73","la Verneda i la Pau","128",769
2023,"10","Sant Martí","73","la Verneda i la Pau","129",657
2023,"10","Sant Martí","73","la Verneda i la Pau","130",514
2023,"10","Sant Martí","73","la Verneda i la Pau","131",608
2023,"10","Sant Martí","73","la Verneda i la Pau","132",548
2023,"10","Sant Martí","73","la Verneda i la Pau","133",775
2023,"10","Sant Martí","73","la Verneda i la Pau","134",585
2023,"10","Sant Martí","73","la Verneda i la Pau","135",684
2023,"10","Sant Martí","73","la Verneda i la Pau","136",562
2023,"10","Sant Martí","73","la Verneda i la Pau","137",1077
2023,"10","Sant Martí","73","la Verneda i la Pau","138",833
2023,"10","Sant Martí","73","la Verneda i la Pau","139",630
2023,"10","Sant Martí","73","la Verneda i la Pau","140",597
2023,"10","Sant Martí","73","la Verneda i la Pau","141",453
2023,"10","Sant Martí","73","la Verneda i la Pau","142",607
2023,"10","Sant Martí","73","la Verneda i la Pau","143",766
2023,"NC","No consta","NC","No consta","NC",26
